Player,Tm,Season,GP,Age,GS,W,L,T/O,GA,SA,SV,GAA,SO,GPS,MIN,QS,RBS,GSAA,G,A,PTS,PIM,SV%,QS%,GA%
Cory Schneider, NJD,2015-16,1.4928757847402565,0.44884588348013643,1.6768566108157414,1.2758963532374783,1.4360700249641645,0.9751823434963726,0.8558325243027568,1.2223738544509222,1.2541205877538002,-0.8650632456987735,1.4063993595901474,1.4294029999081614,1.3077993516983881,1.7581862905691845,1.8152103209106842,1.1363392706737467,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.9310009560610681,1.7249051838139084,0.5686032391088464
Ben Scrivens, MTL,2015-16,-0.5775950046400649,0.44884588348013643,1.6414161492190027,-0.29413307861019783,-0.019682430997406068,-1.365050497555036,-0.3243159376759497,-0.20947899399993267,-0.19415957816871904,-0.03329704031633604,-0.9547518100356001,-0.23933253495207357,-0.2879113005712929,1.67233616214643,1.7533244183823025,-0.3212283605696418,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.34622910522111033,1.6290032230721405,0.786202630958088
Mike Smith, ARI,2015-16,0.2409632144172715,1.201233297228753,1.6676627140883646,0.643307482209037,0.5212326950182837,-0.07982362248198983,0.2778499752050419,0.5100855423779491,0.5340599794684991,-0.398725693686154,1.2278454289462364,0.6299256623522758,0.4442372864383076,1.7465676661757912,1.8152103209106842,0.16857232742296993,-0.05688801239885743,1.2322194668067945,1.2291424267941413,0.3851953391174551,0.662804171221881,1.7062506627083813,0.6584698901929144
Garret Sparks, TOR,2015-16,-0.48129403769214296,-1.3016724955213559,1.6495923765865526,-0.15983733271688608,0.10175109291219173,-0.56474511309043,-0.18620677924647383,-0.1923939911468061,-0.18996746496387193,-0.07397988543428029,0.4253854116581233,-0.5159874733669527,-0.14233480585398095,1.7065870369084062,1.8011031062626954,-0.9461010566762545,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,-0.03612463225927976,1.6661472135737563,0.9454073290631198
Alex Stalock, SJS,2015-16,-0.6738959715879868,0.23738099790033595,1.616179618685999,-0.6264182846531594,-0.44704644828725143,-0.07982362248198983,-0.5221328294492534,-0.5598454338317801,-0.5607062457708353,-0.14001502553672124,-0.9547518100356001,-0.9922776374431104,-0.444753987368698,1.5728961219249475,1.8083950848868,0.04777141654320519,-0.05688801239885743,1.2322194668067945,1.2291424267941413,-0.9800257351430732,-0.2826783090809602,1.5702783025357523,-1.4202450540833362
Cam Talbot, EDM,2015-16,1.3965748177923345,0.23738099790033595,1.6757930868248432,0.9937322803272833,1.5596017499849049,0.7789489944378281,1.0208604479167909,1.268167269923541,1.2890789294825433,-0.4800272882487938,1.2278454289462364,1.3114041186851648,1.2242457626210814,1.7543571363622272,1.8011031062626954,0.3224113687363472,-0.05688801239885743,1.2322194668067945,1.2291424267941413,-0.9800257351430732,0.695587065449268,1.7047374733211524,0.6584698901929144
Dustin Tokarski, MTL,2015-16,-1.0109493559057134,-0.2194571425455971,1.534678238888884,-1.1302410488690715,-0.8174104482652996,-1.365050497555036,-1.150971621134305,-1.1697800984756601,-1.1686178429955316,0.05466832542886549,-0.9547518100356001,-1.369595375982195,-1.110749133063274,1.407405524370859,1.7533244183823025,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,-0.4392418936046889,1.5997227255337363,-1.4202450540833362
Niklas Treutle, ARI,2015-16,-1.2035512898015575,-0.728802578522743,1.2301273632951324,-1.5629346922804803,-1.339793486005129,-1.365050497555036,-1.4970747556690767,-1.6937599445124274,-1.724041618249984,1.828789532591541,-0.9547518100356001,-1.7895503427681874,-1.649612233489059,-0.5879575248974033,1.6417936456422,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,0.3851953391174551,-2.6454741361168814,-0.5885724863912724,-1.4202450540833362
Linus Ullmark, BUF,2015-16,-0.33684258727026006,-1.3016724955213559,1.655353018620615,0.06909166940805238,0.2155608973257244,-0.07982362248198983,-0.18620677924647383,0.0005213859567299342,0.022323450161719945,-0.43463719064329515,-0.9547518100356001,0.07680990219132112,-0.007116012322948572,1.739167037067837,1.8011031062626954,-0.03217917221147036,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.5656999672956465,1.718531462310743,0.7019327995665736
Semyon Varlamov, COL,2015-16,1.4447253012662955,0.014944211346726119,1.6766589720631067,1.2758963532374783,1.4360700249641645,0.2719675717941816,1.1355205541467182,1.3262138498693505,1.3415492361549726,-0.24990107876226889,0.9464999007328257,1.2867149245270768,1.195303432369537,1.753890661277684,1.8190260103163092,-0.14192587235243034,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,1.0535619232748759,0.5978618337487617,1.6940984765086544,0.6911538021082116
Andrei Vasilevskiy, TBL,2015-16,-0.14424065337441622,-1.6163043323977784,1.656911908252989,0.3471347942356224,0.2155608973257244,-1.365050497555036,-0.02386050412458329,0.13012023556581132,0.14828891828981652,-0.29305168025498785,0.4253854116581233,0.15897090098275313,0.09586501703830586,1.7161956047673292,1.78684953584375,-0.2304265491190451,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.4704371728093001,1.656895014728007,0.733934827629264
Cam Ward, CAR,2015-16,1.2039728838964907,0.8422864392611544,1.6753087294501896,1.0938186367640126,0.868713107005,1.5618776439876505,0.8558325243027568,0.9804613953210601,0.9917510353717294,-0.6102030751735663,0.4253854116581233,0.8762772612051968,1.1396301232652128,1.7528175034529885,1.8152103209106842,-0.6890328102724854,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.4390865456290678,1.6968756726331589,0.7549984567124783
Scott Wedgewood, NJD,2015-16,-1.1072503228536354,-1.0064850914990036,1.534678238888884,-0.8448674876362888,-1.339793486005129,-0.56474511309043,-1.4970747556690767,-1.0905788230401583,-1.0477229450242505,-1.9211322772061947,0.4253854116581233,-0.6072725048995387,-1.0793834262211068,1.6382190488789186,-0.5632544736860063,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,2.192422942212227,1.727714143178,-1.4202450540833362
Roman Will, COL,2015-16,-1.2517017732755185,-1.0064850914990036,-0.6201082893184081,-1.5629346922804803,-1.7487810841638631,-1.365050497555036,-1.82615232517622,-1.9828774415532735,-2.000028685886451,0.10958385120626603,-0.9547518100356001,-1.5633048523817534,-1.8610744128927141,-0.5879575248974033,-0.5632544736860063,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,-2.813983298414024,-0.5885724863912724,-1.4202450540833362
Jeff Zatkoff, PIT,2015-16,-0.6257454881140259,0.23738099790033595,1.6289255431204774,-0.44721376703364085,-0.15019207942766666,-0.56474511309043,-0.49879271110185885,-0.28593999360600153,-0.2607645323951915,-0.26710073744485807,-0.9547518100356001,-0.13649174859242647,-0.38109421884890154,1.7161956047673292,1.78684953584375,0.11153951659983045,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.695587065449268,1.7214691043237462,0.6584698901929144
Jake Allen, STL,2014-15,0.4817156317870763,-0.728802578522743,1.6676627140883646,1.0446247748347213,-0.15019207942766666,0.5493464342580373,0.3070645566067557,0.4950173089159939,0.5149196212242882,-0.7353941351657513,1.4063993595901474,0.5713514032167221,0.642099856937559,1.7478194735080899,1.8125906236639533,-0.08012569237082323,-0.05688801239885743,1.3608264865699107,1.3584841816438222,0.3851953391174551,0.5656999672956465,1.7108670403297888,0.7019327995665736
Frederik Andersen, ANA,2014-15,1.3002738508444127,-0.46694676792653494,1.6757930868248432,1.5862775173182222,0.4245164162293835,0.7789489944378281,0.867177386227861,1.0719155397929123,1.0902118310119107,-0.6387130109405471,1.2278454289462364,1.116024644751661,1.171074279987574,1.7564694576014754,1.8181553736226823,0.009541779691165281,-0.05688801239885743,1.4049728332229934,1.4030418081163567,0.8189932500425766,0.5978618337487617,1.7188883015575522,0.6803175718449486
Craig Anderson, OTT,2014-15,0.3854146648391544,1.201233297228753,1.6694241472344473,0.575227107605135,0.5212326950182837,1.299296983560831,0.41997099464904997,0.7604079138629005,0.7927703683919578,-0.5352494853783747,1.2278454289462364,1.0304509268725643,0.6513853963104543,1.7478194735080899,1.7533244183823025,0.8241084011827878,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,0.8189932500425766,0.8967259438379341,1.703859542180738,0.5686032391088464
Richard Bachman, EDM,2014-15,-1.0109493559057134,0.014944211346726119,1.534678238888884,-0.6264182846531594,-1.0498256427710526,-1.365050497555036,-1.0364613949340022,-0.895682712656928,-0.8764139143493413,-0.22425105374420384,0.4253854116581233,-0.8124234194954345,-0.935770088763799,1.6382190488789186,1.6417936456422,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.5019888291925455,1.727714143178,-1.4202450540833362
Niklas Backstrom, MIN,2014-15,-0.384993070744221,1.6852291938889559,1.6414161492190027,-0.29413307861019783,-0.15019207942766666,0.2719675717941816,-0.14878518612357344,-0.19996275440956954,-0.20258061182646978,-0.04951672961189245,-0.9547518100356001,-0.6554996858829305,-0.1153961366231978,1.5728961219249475,1.8011031062626954,-1.176860092022205,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,0.3851953391174551,-0.20208277761192334,1.4343531807325771,1.002293556070422
Jonathan Bernier, TOR,2014-15,1.4928757847402565,-0.2194571425455971,1.676241919095181,0.9937322803272833,1.6192331942776097,1.1467437892691752,1.1760230086307275,1.3444079301917666,1.3575462968861234,-0.19877804341888575,0.9464999007328257,1.2991077008501994,1.2034779384826386,1.7543571363622272,1.8196729843074801,-0.3183122056097337,-0.05688801239885743,1.2322194668067945,1.2291424267941413,-0.9800257351430732,0.5337426976268077,1.7014441544314207,0.7126554177993151
Reto Berra, COL,2014-15,-0.384993070744221,0.23738099790033595,1.6337606487636425,-0.29413307861019783,-0.6201574260890895,-0.56474511309043,-0.5221328294492534,-0.2960470079522124,-0.26959291819173253,-0.3898024933088847,0.4253854116581233,-0.10389215007047826,-0.3661746738617783,1.692948093172631,1.7533244183823025,0.1669110180167151,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.7285794029377833,1.6884070751868303,0.6363824814553585
Ben Bishop, TBL,2014-15,1.6854777186361005,0.23738099790033595,1.67704748438208,1.75374930544822,0.5212326950182837,0.7789489944378281,1.0101841942666907,1.2431302422641886,1.26290705193116,-0.6964122679198077,1.4063993595901474,1.2991077008501994,1.3539031059865128,1.7567369182558765,1.8169479350362752,0.23845512142601505,-0.05688801239885743,1.4257193530276422,1.4240382762700299,0.8189932500425766,0.662804171221881,1.714356012648403,0.6584698901929144
Sergei Bobrovsky, CBJ,2014-15,1.1558224004225297,-0.2194571425455971,1.6747844909743224,1.399541273203734,0.868713107005,0.2719675717941816,0.9886986579716048,1.2538911852663863,1.2765124795627658,-0.3631623089320149,0.9464999007328257,1.3477310910563225,1.1190635044181756,1.7543571363622272,1.78684953584375,0.479691669573111,-0.05688801239885743,1.3608264865699107,1.3584841816438222,0.8189932500425766,0.7285794029377833,1.7108670403297888,0.6363824814553585
Martin Brodeur*, STL,2014-15,-0.9627988724317526,2.499694986983419,1.5627936386118761,-0.6264182846531594,-0.8174104482652996,-1.365050497555036,-0.966765093955631,-0.892307674804439,-0.8801462307273448,-0.19877804341888575,0.4253854116581233,-0.9293276863840517,-0.8698748267308375,1.5728961219249475,1.7533244183823025,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.13638112276141326,1.6834051269978323,-1.4202450540833362
Laurent Brossoit, EDM,2014-15,-1.2517017732755185,-1.6163043323977784,1.2301273632951324,-1.5629346922804803,-1.339793486005129,-1.365050497555036,-1.7225232008546687,-1.4285890936446364,-1.3938545129657127,-1.0101233752617083,-0.9547518100356001,-0.9922776374431104,-1.6011328308165576,1.407405524370859,-0.5632544736860063,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,2.3638222775099504,1.733401930091654,-1.4202450540833362
Ilya Bryzgalov, ANA,2014-15,-0.9146483889577917,1.3693090067914373,1.5822943215758665,-1.1302410488690715,-0.6201574260890895,-0.56474511309043,-0.7807636316727237,-0.9585527333123429,-0.9785924601984383,0.7784824540960609,-0.9547518100356001,-1.7895503427681874,-0.9150130562748524,1.5728961219249475,1.78684953584375,0.04777141654320519,-0.05688801239885743,1.3608264865699107,1.3584841816438222,-0.9800257351430732,-1.1572958100116764,1.656895014728007,-1.4202450540833362
Tyler Bunz, EDM,2014-15,-1.2517017732755185,-1.3016724955213559,-0.6201082893184081,-1.5629346922804803,-1.7487810841638631,-1.365050497555036,-1.6371076918894876,-1.7985828207318284,-1.8213684525386435,3.000345681858611,-0.9547518100356001,-1.672379604263114,-1.8433554767044997,-0.5879575248974033,-0.5632544736860063,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,-2.6454741361168814,-0.5885724863912724,-1.4202450540833362
Scott Clemmensen, NJD,2014-15,-1.1554008063275965,1.8339575650168927,1.2301273632951324,-1.5629346922804803,-1.7487810841638631,-0.56474511309043,-1.3300760570190024,-1.4086848461323949,-1.4159971490081702,1.1154997599204528,-0.9547518100356001,-1.5633048523817534,-1.4368186055185088,-0.5879575248974033,-0.5632544736860063,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,-1.0511358825646164,-0.5885724863912724,-1.4202450540833362
Corey Crawford, CHI,2014-15,1.4447253012662955,0.650219545573148,1.6766589720631067,1.4768719797388714,1.0976174808880639,0.7789489944378281,0.9009047249927025,1.27970692773988,1.3121116358040839,-0.7452054209874358,0.9464999007328257,1.5179161060032333,1.2732134860215014,1.7578347328388508,1.8011031062626954,1.2689862416672184,-0.05688801239885743,1.2322194668067945,1.2291424267941413,1.2064217978642597,0.9310009560610681,1.723565073969104,0.557074360088041
John Curry, MIN,2014-15,-1.2035512898015575,0.650219545573148,1.2301273632951324,-1.5629346922804803,-1.7487810841638631,-0.56474511309043,-1.4970747556690767,-1.6399469820937345,-1.6585881061307328,0.7719533068229784,-0.9547518100356001,-1.672379604263114,-1.5487646205397012,-0.5879575248974033,1.6417936456422,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,-1.9999502566703729,-0.5885724863912724,-1.4202450540833362
Scott Darling, CHI,2014-15,-0.6257454881140259,-0.2194571425455971,1.637874367600447,0.16888966222603974,-0.6201574260890895,-1.365050497555036,-0.6711109910224877,-0.26395660138174876,-0.2217109670349261,-1.0741303087118186,0.4253854116581233,0.18531351992142914,-0.2769402765569814,1.7329513776988694,-0.5632544736860063,0.7460796488460445,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,1.3596882584685077,1.7284344153924716,0.3877824848319153
Louis Domingue, ARI,2014-15,-0.9627988724317526,-1.3016724955213559,1.534678238888884,-1.1302410488690715,-1.0498256427710526,-0.56474511309043,-1.0731657162340247,-0.9300967805280336,-0.9105384786395401,-0.31918680959738527,-0.9547518100356001,-0.8124234194954345,-0.9516412033067745,1.6382190488789186,-0.5632544736860063,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.5019888291925455,1.727714143178,-1.4202450540833362
Chris Driedger, OTT,2014-15,-1.2517017732755185,-1.952636413042416,-0.6201082893184081,-1.5629346922804803,-1.7487810841638631,-1.365050497555036,-1.9660517683640528,-1.8304765385603672,-1.8031122352320759,-2.855765371240004,-0.9547518100356001,-1.2837480043444938,-1.8185433744332946,-0.5879575248974033,-0.5632544736860063,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,3.0003456818586107,-0.5885724863912724,-1.4202450540833362
Devan Dubnyk, TOT,2014-15,1.4928757847402565,0.23738099790033595,1.676241919095181,1.6211631496145522,0.6135765301858751,0.5493464342580373,0.7749155449279791,1.2476196228595915,1.2881145545836092,-0.9472375558761835,1.623055251488784,1.591579187202662,1.2710084129037607,1.757437707658628,1.8011031062626954,1.8437435124879762,-0.05688801239885743,1.3608264865699107,1.3584841816438222,0.3851953391174551,1.1056742597754805,1.7227960625013337,0.4864002439450144
Devan Dubnyk, MIN,2014-15,0.5780165987349982,0.23738099790033595,1.6713503189516292,1.2758963532374783,0.10175109291219173,-0.07982362248198983,0.14083428695309527,0.6814389258841436,0.7307840458371201,-1.261962041289545,1.5308396061475318,1.1838962351687563,0.7641052909180992,1.755176807828738,1.7533244183823025,1.7806213238575177,-0.05688801239885743,1.3608264865699107,1.3584841816438222,0.3851953391174551,1.3596882584685077,1.7263273976106845,0.3877824848319153
Devan Dubnyk, ARI,2014-15,-0.384993070744221,0.23738099790033595,1.6472007140573912,0.16888966222603974,-0.44704644828725143,-0.07982362248198983,-0.22448504163256225,-0.006152314662323159,0.018680481734172732,-0.3279399325762194,0.4253854116581233,0.15897090098275313,-0.08892455191816896,1.723282952903665,1.7533244183823025,0.12338236787033041,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.662804171221881,1.7062506627083813,0.6584698901929144
Brian Elliott, STL,2014-15,0.915069983052725,0.44884588348013643,1.673595086407394,1.2323829816176277,0.6135765301858751,0.2719675717941816,0.540252136794684,0.7780542351958207,0.8011378614850804,-0.7550433383266768,1.5308396061475318,0.9083866274997979,0.8987265871724065,1.7547843366039877,1.8169479350362752,0.2294836922133821,-0.05688801239885743,1.4049728332229934,1.4030418081163567,-0.9800257351430732,0.695587065449268,1.718531462310743,0.6584698901929144
Dan Ellis, FLA,2014-15,-0.9146483889577917,1.3693090067914373,1.6075460383950713,-0.44721376703364085,-0.8174104482652996,-0.56474511309043,-0.9013254093893098,-0.730684796209118,-0.7086518549776184,-0.6770772094385373,0.4253854116581233,-0.6072725048995387,-0.6765822022487105,1.67233616214643,-0.5632544736860063,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.5978618337487617,1.7062506627083813,-1.4202450540833362
Ray Emery, PHI,2014-15,0.19281273094331053,1.025747929926313,1.6619103798369728,0.26117851496789557,0.32285862491891804,1.1467437892691752,0.3215169937371702,0.2945129814557739,0.2935304127745305,-0.04139803207599218,-0.9547518100356001,-0.07206100803809741,0.32286088537327223,1.7414938342162498,1.8125906236639533,-1.4771328526849397,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,0.8189932500425766,-0.007834658246210583,1.7093277642611473,0.926123697219234
Jhonas Enroth, TOT,2014-15,1.107671916948569,-0.2194571425455971,1.6732637046356547,0.8293644967967921,1.4985760643491335,-0.07982362248198983,1.104738384390063,1.1366099054668908,1.1379150353417549,-0.03329704031633604,0.9464999007328257,0.8762772612051968,1.0427438319154039,1.750742038730935,1.8152103209106842,-1.6169836046671158,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.2853078877550507,1.697754703470195,0.8169545130410318
Jhonas Enroth, BUF,2014-15,0.4817156317870763,-0.2194571425455971,1.6694241472344473,0.5035069872379436,1.169179734870255,-0.07982362248198983,0.8329852438028578,0.871578185114892,0.8750099274311716,0.1251267258693785,0.4253854116581233,0.648942691699673,0.7146873439005079,1.7465676661757912,1.8125906236639533,-1.3849944770472886,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.25513894695436157,1.6981858398004688,0.8271078127250718
Jhonas Enroth, DAL,2014-15,-0.6738959715879868,-0.2194571425455971,1.616179618685999,-0.29413307861019783,-0.44704644828725143,-1.365050497555036,-0.7247431699913595,-0.6054087529935492,-0.5888077438774486,-0.6387130109405471,0.4253854116581233,-0.6072725048995387,-0.4952205686647593,1.67233616214643,1.6417936456422,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.34622910522111033,1.6952818722833334,-1.4202450540833362
Viktor Fasth, EDM,2014-15,-0.047939686426494287,1.025747929926313,1.6608158435182583,-0.15983733271688608,0.7020185008402026,0.2719675717941816,0.26308368377363384,0.18317029834574616,0.1766814287696967,0.2321548732519866,-0.9547518100356001,-0.3508126969869032,0.15488007236717646,1.7286977423666285,1.8181553736226823,-1.7479775706031229,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,-0.1748679770210559,1.6749230072491712,0.9929102403566993
Marc-Andre Fleury, PIT,2014-15,1.7817786855840225,0.650219545573148,1.6779115040054442,1.550627218095888,1.0976174808880639,1.4367411043536347,1.115038528103433,1.4259802122893708,1.4514601991612262,-0.6964122679198077,1.8373502495483907,1.5498961615846678,1.461381500491362,1.7572194619126018,1.8125906236639533,0.8610601070732149,-0.05688801239885743,1.2322194668067945,1.2291424267941413,1.0535619232748759,0.7951973256267036,1.7129317040432481,0.6027850201733044
Anton Forsberg, CBJ,2014-15,-1.0590998393796744,-1.3016724955213559,1.5627936386118761,-1.5629346922804803,-0.6201574260890895,-1.365050497555036,-0.8699922243063385,-0.9621713072516472,-0.9703188331607818,1.0915230807438452,-0.9547518100356001,-1.462426444610843,-1.0491382429501104,-0.5879575248974033,1.6417936456422,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,-0.734612898340617,-0.5885724863912724,-1.4202450540833362
John Gibson, ANA,2014-15,-0.19239113684837716,-1.6163043323977784,1.656911908252989,0.5035069872379436,-0.019682430997406068,-1.365050497555036,-0.02386050412458329,0.17269021867378695,0.19480265858219697,-0.43463719064329515,0.4253854116581233,0.28599744653097786,0.15789065841761374,1.7414938342162498,1.8011031062626954,0.005944233786172071,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.5978618337487617,1.7201562660476752,0.6911538021082116
Thomas Greiss, PIT,2014-15,-0.33684258727026006,0.44884588348013643,1.6517227123358538,0.16888966222603974,-0.29173410350296397,0.2719675717941816,-0.16739221039995353,-0.031429745124848404,-0.014489724081084893,-0.44367031155096054,-0.9547518100356001,-0.010554266727219432,0.01597262467051172,1.723282952903665,1.7533244183823025,-0.268916323392675,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.4079357711089555,1.6952818722833334,0.7549984567124783
Troy Grosenick, SJS,2014-15,-1.2035512898015575,-0.46694676792653494,1.4120104625102674,-1.1302410488690715,-1.339793486005129,-1.365050497555036,-1.6371076918894876,-1.3831115758311392,-1.3518193951556579,-1.5699320222530477,0.4253854116581233,-0.9922776374431104,-1.3849093566533692,1.407405524370859,1.6417936456422,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,1.8220728509564625,1.7062506627083813,-1.4202450540833362
Philipp Grubauer, WSH,2014-15,-1.2517017732755185,-1.0064850914990036,1.2301273632951324,-1.1302410488690715,-1.7487810841638631,-1.365050497555036,-1.7225232008546687,-1.6399469820937345,-1.6236874686765885,-1.183418982451823,-0.9547518100356001,-1.2837480043444938,-1.5786379685956868,1.407405524370859,-0.5632544736860063,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.7951973256267036,1.733401930091654,-1.4202450540833362
Jonas Gustavsson, DET,2014-15,-0.9627988724317526,0.650219545573148,1.5822943215758665,-0.6264182846531594,-0.8174104482652996,-0.56474511309043,-1.0364613949340022,-0.895682712656928,-0.8764139143493413,-0.47090413257233144,0.4253854116581233,-0.8124234194954345,-0.8780787635441478,1.6382190488789186,1.7533244183823025,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,0.3851953391174551,0.5019888291925455,1.7062506627083813,-1.4202450540833362
Matt Hackett, BUF,2014-15,-1.0590998393796744,-0.728802578522743,1.534678238888884,-1.5629346922804803,-0.6201574260890895,-0.56474511309043,-0.9335579353089097,-0.9406672296419117,-0.9379564360926715,0.8623619642863065,-0.9547518100356001,-1.1290423559476328,-1.0611087431309947,1.407405524370859,1.6417936456422,0.04777141654320519,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,-0.2826783090809602,1.5997227255337363,-1.4202450540833362
Jaroslav Halak, NYI,2014-15,1.5410262682142177,0.44884588348013643,1.67704748438208,1.688783451418874,0.868713107005,0.5493464342580373,1.094398255924883,1.2903120621422035,1.3063735381560773,-0.5913197138786782,1.623055251488784,1.2867149245270768,1.3671063289988645,1.7567369182558765,1.8152103209106842,-0.060674405981227905,-0.05688801239885743,1.2322194668067945,1.2291424267941413,0.3851953391174551,0.5978618337487617,1.714356012648403,0.6911538021082116
Andrew Hammond, OTT,2014-15,-0.14424065337441622,-0.2194571425455971,1.6596267788737402,0.9410011214632048,-1.339793486005129,-0.07982362248198983,-0.3243159376759497,0.2215539633640436,0.27328602724754825,-1.2506350118485758,1.2278454289462364,0.7928812064998995,0.21047538550611974,1.7489159979485465,1.6417936456422,1.4568346299340533,-0.05688801239885743,1.2322194668067945,1.2291424267941413,-0.9800257351430732,1.5481181347370065,1.7289218244781568,0.32327162950645355
Jonas Hiller, CGY,2014-15,1.2039728838964907,1.025747929926313,1.6732637046356547,1.2323829816176277,1.023815152614529,0.5493464342580373,0.7512916718449895,1.0133253751374602,1.0372259158088708,-0.657844505873536,0.4253854116581233,1.1435294208112088,1.0606128605254326,1.7528175034529885,1.78684953584375,0.4129686670083,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.7285794029377833,1.7097577837076794,0.6363824814553585
Braden Holtby, WSH,2014-15,2.215133036849671,-0.46694676792653494,1.6790418208115394,1.7853087455615357,1.0976174808880639,1.5618776439876505,1.2258176401961642,1.5984316728634356,1.6279783077415055,-0.7946644298087624,1.798241225279676,1.767037028555196,1.6477353159061838,1.7586434573279783,1.8152103209106842,1.3927029409560332,-0.05688801239885743,1.3608264865699107,1.3584841816438222,0.3851953391174551,0.8967259438379341,1.7182584145463198,0.5686032391088464
Jimmy Howard, DET,2014-15,1.2521233673704517,0.650219545573148,1.675051894757329,1.0938186367640126,0.5212326950182837,1.6767886890802264,0.844435367723285,0.9874717247709062,1.0004834080495033,-0.5819146053335172,0.9464999007328257,0.9398304622290179,1.1082422112182886,1.7543571363622272,1.8169479350362752,-0.5010358213706488,-0.05688801239885743,1.2322194668067945,1.2291424267941413,0.3851953391174551,0.4704371728093001,1.7093277642611473,0.733934827629264
Michael Hutchinson, WPG,2014-15,0.5298661152610372,-0.728802578522743,1.6699459428317327,0.9937322803272833,0.2155608973257244,0.7789489944378281,0.3923078844860978,0.5897732066442594,0.610110644023521,-0.6387130109405471,0.9464999007328257,0.6677175566103144,0.6772800163358134,1.7498833015408095,1.8152103209106842,-0.02760974228471173,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.5978618337487617,1.7104573392515197,0.6911538021082116
Carter Hutton, NSH,2014-15,-0.433143554218182,0.44884588348013643,1.6495923765865526,-0.15983733271688608,-0.15019207942766666,0.5493464342580373,-0.2836341846178728,-0.2037618270651207,-0.1920619979417095,-0.4256262838796786,0.4253854116581233,-0.3125953305014889,-0.11095236432559712,1.7065870369084062,1.78684953584375,-0.4831967632240184,-0.05688801239885743,-0.7697435164732545,-0.7712439118603518,-0.9800257351430732,0.22516293027385,1.6661472135737563,0.8372135346103449
